,index,Feature,value_variancethres
1672,1713,X79888,0.9999999999999998
1673,1758,H11460,0.9999999999999998
1674,7,H80240,0.9999999999999998
1675,1825,M55265,0.9999999999999998
1676,1836,R88749,0.9999999999999998
1677,1977,D00760,0.9999999999999998
1678,1832,R60168,0.9999999999999998
1679,1778,R50482,0.9999999999999998
1680,119,X17042,0.9999999999999998
1681,1894,R99907,0.9999999999999998
1682,1823,X57110,0.9999999999999998
1683,51,control6,0.9999999999999998
1684,76,R49974,0.9999999999999998
1685,1702,H29054,0.9999999999999998
1686,49,control4,0.9999999999999998
1687,52,control7,0.9999999999999998
1688,1721,H09273,0.9999999999999998
1689,617,Y00970,0.9999999999999998
1690,134,X86779,0.9999999999999998
1691,1293,U21049,0.9999999999999998
1692,301,R34701,0.9999999999999998
1693,303,X87342,0.9999999999999998
1694,822,X76228,0.9999999999999998
1695,512,M22382,0.9999999999999998
1696,832,H29483,0.9999999999999998
1697,1270,X81817,0.9999999999999998
1698,1263,H47107,0.9999999999999998
1699,1255,U22055,0.9999999999999998
1700,318,T47562,0.9999999999999998
1701,836,H11054,0.9999999999999998
1702,837,T63496,0.9999999999999998
1703,846,U07132,0.9999999999999998
1704,326,U37408,0.9999999999999998
1705,847,M38258,0.9999999999999998
1706,848,T54670,0.9999999999999998
1707,1227,U28049,0.9999999999999998
1708,1226,T96873,0.9999999999999998
1709,852,H15813,0.9999999999999998
1710,502,H17108,0.9999999999999998
1711,819,X79857,0.9999999999999998
1712,1294,X57974,0.9999999999999998
1713,1376,D15057,0.9999999999999998
1714,818,H08144,0.9999999999999998
1715,1361,M95549,0.9999999999999998
1716,758,X90858,0.9999999999999998
1717,547,T40645,0.9999999999999998
1718,774,R39130,0.9999999999999998
1719,278,K03460,0.9999999999999998
1720,1345,T62947,0.9999999999999998
1721,979,U06698,0.9999999999999998
1722,541,M13686,0.9999999999999998
1723,532,R42837,0.9999999999999998
1724,798,J03210,0.9999999999999998
1725,525,M95678,0.9999999999999998
1726,283,H38185,0.9999999999999998
1727,292,X57206,0.9999999999999998
1728,293,L26405,0.9999999999999998
1729,1310,M13450,0.9999999999999998
1730,1304,D78152,0.9999999999999998
1731,296,H03461,0.9999999999999998
1732,299,T91043,0.9999999999999998
1733,1296,H62828,0.9999999999999998
1734,1214,T47213,0.9999999999999998
1735,500,K02566,0.9999999999999998
1736,337,R41941,0.9999999999999998
1737,1203,R46740,0.9999999999999998
1738,407,H62245,0.9999999999999998
1739,461,R42291,0.9999999999999998
1740,1055,J03824,0.9999999999999998
1741,951,M96824,0.9999999999999998
1742,412,H25136,0.9999999999999998
1743,1043,L24038,0.9999999999999998
1744,419,R44895,0.9999999999999998
1745,425,D63878,0.9999999999999998
1746,1024,T74896,0.9999999999999998
1747,1023,R65697,0.9999999999999998
1748,954,T61090,0.9999999999999998
1749,430,L39874,0.9999999999999998
1750,1014,R21901,0.9999999999999998
1751,1013,R43914,0.9999999999999998
1752,1012,H88250,0.9999999999999998
1753,446,R43913,0.9999999999999998
1754,437,R60318,0.9999999999999998
1755,445,D00749,0.9999999999999998
1756,993,T51858,0.9999999999999998
1757,397,M23419,0.9999999999999998
1758,396,R44884,0.9999999999999998
1759,472,M74491,0.9999999999999998
1760,876,H85361,0.9999999999999998
1761,1199,H65355,0.9999999999999998
1762,1198,R40717,0.9999999999999998
1763,1193,D00762,0.9999999999999998
1764,498,D14043,0.9999999999999998
1765,1188,H24250,0.9999999999999998
1766,1184,H85528,0.9999999999999998
1767,874,T41207,0.9999999999999998
1768,356,T57780_,0.9999999999999998
1769,877,M87789,0.9999999999999998
1770,390,D31885,0.9999999999999998
1771,884,H27202,0.9999999999999998
1772,1157,T89175,0.9999999999999998
1773,1145,R76863,0.9999999999999998
1774,1140,X61587_,0.9999999999999998
1775,1139,T71612,0.9999999999999998
1776,1137,T56475,0.9999999999999998
1777,896,H43887,0.9999999999999998
1778,898,T41094,0.9999999999999998
1779,1364,M26683,0.9999999999999998
1780,1339,T98555,0.9999999999999998
1781,1549,X53799,0.9999999999999998
1782,595,R49964,0.9999999999999998
1783,168,R37276_,0.9999999999999998
1784,1606,Y00062,0.9999999999999998
1785,649,L11369,0.9999999999999998
1786,596,T99478,0.9999999999999998
1787,1595,X51435,0.9999999999999998
1788,1588,R71651,0.9999999999999998
1789,1583,M28219,0.9999999999999998
1790,1582,X13482,0.9999999999999998
1791,1571,M96859,0.9999999999999998
1792,211,H50623,0.9999999999999998
1793,186,T51023,0.9999999999999998
1794,190,R93738,0.9999999999999998
1795,551,J04182,0.9999999999999998
1796,587,T56011,0.9999999999999998
1797,675,M57298,0.9999999999999998
1798,201,X15822,0.9999999999999998
1799,1543,T71260,0.9999999999999998
1800,686,T69271,0.9999999999999998
1801,1608,L37792,0.9999999999999998
1802,165,T52342_,0.9999999999999998
1803,1616,U30872,0.9999999999999998
1804,1619,X73478,0.9999999999999998
1805,1682,T98274,0.9999999999999998
1806,613,T73092,0.9999999999999998
1807,1666,M35252,0.9999999999999998
1808,628,T60318,0.9999999999999998
1809,1662,X16663,0.9999999999999998
1810,1658,H87135,0.9999999999999998
1811,146,R34698,0.9999999999999998
1812,1656,R99935,0.9999999999999998
1813,1652,U37690,0.9999999999999998
1814,148,T95063,0.9999999999999998
1815,151,X00700,0.9999999999999998
1816,154,R98959,0.9999999999999998
1817,1641,L05485,0.9999999999999998
1818,1635,U09367,0.9999999999999998
1819,604,J03075,0.9999999999999998
1820,160,T57882,0.9999999999999998
1821,635,M85289,0.9999999999999998
1822,1537,R67987,0.9999999999999998
1823,988,T90280,0.9999999999999998
1824,713,U25265,0.9999999999999998
1825,1456,U30498,0.9999999999999998
1826,556,R83285,0.9999999999999998
1827,737,L01664,0.9999999999999998
1828,706,T89164,0.9999999999999998
1829,734,M24283,0.9999999999999998
1830,1468,R38736,0.9999999999999998
1831,234,T63591,0.9999999999999998
1832,711,T90036,0.9999999999999998
1833,576,U01691,0.9999999999999998
1834,1444,M13560,0.9999999999999998
1835,1409,R83923,0.9999999999999998
1836,569,D55673,0.9999999999999998
1837,567,R16077,0.9999999999999998
1838,1428,X54101,0.9999999999999998
1839,252,X66363,0.9999999999999998
1840,1394,H10925,0.9999999999999998
1841,1429,R09468,0.9999999999999998
1842,554,M33680,0.9999999999999998
1843,1391,T53360,0.9999999999999998
1844,1525,H05899,0.9999999999999998
1845,1490,R56630,0.9999999999999998
1846,222,Y00264,0.9999999999999998
1847,1500,H44044,0.9999999999999998
1848,1386,L05144,0.9999999999999998
1849,1502,R47961,0.9999999999999998
1850,219,X84707,0.9999999999999998
1851,1489,L00354,0.9999999999999998
1852,1520,U07139,0.9999999999999998
1853,1516,D21205,0.9999999999999998
1854,1383,H02258,0.9999999999999998
1855,975,H13281_,0.9999999999999997
1856,719,X65024,0.9999999999999997
1857,1989,U15212,0.9999999999999997
1858,631,U19796,0.9999999999999997
1859,724,L23823,0.9999999999999997
1860,454,L02426,0.9999999999999997
1861,1991,R70790,0.9999999999999997
1862,2,R39465_,0.9999999999999997
1863,625,H65223,0.9999999999999997
1864,944,X51417,0.9999999999999997
1865,957,T50321,0.9999999999999997
1866,689,X53683,0.9999999999999997
1867,943,H06489,0.9999999999999997
1868,816,R16665,0.9999999999999997
1869,841,J03827,0.9999999999999997
1870,684,L35249,0.9999999999999997
1871,1919,J04102,0.9999999999999997
1872,1972,M55422,0.9999999999999997
1873,694,H66976,0.9999999999999997
1874,671,D25216,0.9999999999999997
1875,1934,X62048,0.9999999999999997
1876,575,D14812,0.9999999999999997
1877,821,T92451,0.9999999999999997
1878,879,D21239,0.9999999999999997
1879,1966,T60778,0.9999999999999997
1880,890,R61249,0.9999999999999997
1881,641,X16316,0.9999999999999997
1882,908,H75955,0.9999999999999997
1883,849,H49652,0.9999999999999997
1884,475,U11292,0.9999999999999997
1885,473,T70046,0.9999999999999997
1886,936,R56052,0.9999999999999997
1887,940,X64364,0.9999999999999997
1888,550,L34774,0.9999999999999997
1889,1845,T52806,0.9999999999999997
1890,1246,X74295,0.9999999999999997
1891,1273,R71251,0.9999999999999997
1892,74,X55715,0.9999999999999997
1893,1289,L40027,0.9999999999999997
1894,1287,X67155,0.9999999999999997
1895,1580,R60877,0.9999999999999997
1896,170,H88360_,0.9999999999999997
1897,1278,X68149,0.9999999999999997
1898,1272,H23005,0.9999999999999997
1899,1425,L13977,0.9999999999999997
1900,1250,X90828,0.9999999999999997
1901,1498,D42046,0.9999999999999997
1902,321,X62055,0.9999999999999997
1903,241,M58297,0.9999999999999997
1904,1239,T99080,0.9999999999999997
1905,1237,X89416,0.9999999999999997
1906,77,R42570,0.9999999999999997
1907,248,M63391,0.9999999999999997
1908,182,X51346,0.9999999999999997
1909,1793,R27369,0.9999999999999997
1910,1792,M55683,0.9999999999999997
1911,438,L09159_,0.9999999999999997
1912,198,L28010,0.9999999999999997
1913,1350,X68688,0.9999999999999997
1914,251,T51613,0.9999999999999997
1915,1353,R85326,0.9999999999999997
1916,1360,M19159,0.9999999999999997
1917,1781,J03600,0.9999999999999997
1918,90,T47144,0.9999999999999997
1919,1775,J04162,0.9999999999999997
1920,1403,M14676,0.9999999999999997
1921,1405,U26312,0.9999999999999997
1922,1407,R72644,0.9999999999999997
1923,1538,H78346,0.9999999999999997
1924,1230,H49870,0.9999999999999997
1925,1218,X80497,0.9999999999999997
1926,1101,T51558,0.9999999999999997
1927,995,X79683_,0.9999999999999997
1928,137,M26697,0.9999999999999997
1929,1484,D13665,0.9999999999999997
1930,1878,M93009,0.9999999999999997
1931,1020,X14968,0.9999999999999997
1932,422,T81460,0.9999999999999997
1933,141,M27635,0.9999999999999997
1934,1058,R60195,0.9999999999999997
1935,1059,U09564,0.9999999999999997
1936,1672,T57079,0.9999999999999997
1937,1078,R98441,0.9999999999999997
1938,1084,D42053,0.9999999999999997
1939,1094,H04282,0.9999999999999997
1940,1664,X59842,0.9999999999999997
1941,1655,X16504,0.9999999999999997
1942,1216,T62067,0.9999999999999997
1943,1654,H06877,0.9999999999999997
1944,1108,R52624,0.9999999999999997
1945,1110,D31716,0.9999999999999997
1946,388,H41017,0.9999999999999997
1947,99,T52185,0.9999999999999997
1948,1160,X01410,0.9999999999999997
1949,361,M36205,0.9999999999999997
1950,1164,H63354,0.9999999999999997
1951,1711,U12387,0.9999999999999997
1952,344,X80026,0.9999999999999997
1953,1623,D90391,0.9999999999999997
1954,233,R42265,0.9999999999999997
1955,1527,U13991,0.9999999999999997
1956,1770,J05032,0.9999999999999997
1957,1973,M64110,0.9999999999999996
1958,978,H40137,0.9999999999999996
1959,1544,T61333,0.9999999999999996
1960,1734,H62885,0.9999999999999996
1961,670,U18934,0.9999999999999996
1962,1983,U12140,0.9999999999999996
1963,1601,L04751,0.9999999999999996
1964,162,H70425,0.9999999999999996
1965,601,H28711,0.9999999999999996
1966,1642,T56244,0.9999999999999996
1967,633,X06614,0.9999999999999996
1968,1997,H40891,0.9999999999999996
1969,580,T51571,0.9999999999999996
1970,282,T69446,0.9999999999999996
1971,577,T98803,0.9999999999999996
1972,844,T48939,0.9999999999999996
1973,450,X55187,0.9999999999999996
1974,1053,R15876,0.9999999999999996
1975,1901,U01038,0.9999999999999996
1976,1100,R22779,0.9999999999999996
1977,916,T63539,0.9999999999999996
1978,1857,H74265,0.9999999999999996
1979,369,Z23115_,0.9999999999999996
1980,352,T57882_,0.9999999999999996
1981,1208,R96357,0.9999999999999996
1982,1482,K03474_,0.9999999999999996
1983,1831,X15943,0.9999999999999996
1984,828,U07158,0.9999999999999996
1985,1306,H42927,0.9999999999999996
1986,808,U34252,0.9999999999999996
1987,764,M76378__,0.9999999999999996
1988,1378,R32511,0.9999999999999996
1989,573,D23672,0.9999999999999996
1990,8,T65938,0.9999999999999996
1991,1471,L41559,0.9999999999999996
1992,1000,M16029_,0.9999999999999996
1993,499,H17646,0.9999999999999994
1994,513,T47562_,0.9999999999999994
1995,129,R85464,0.9999999999999994
1996,280,T79152,0.9999999999999994
1997,1232,R56207,0.9999999999999993
1998,608,R21427,0.9999999999999993
1999,434,T97890,0.9999999999999993
